NAME,,,DETAILED_INFO,,,,,MUSCLE_GROUPS,,,,,,,,,,,,,,,,,,EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,CATEGORY_GARMIN,NAME_GARMIN,FOUND,IMAGE,URL,DIFFICULTY,DESCRIPTION,,ABDUCTORS,ABS,ADDUCTORS,BICEPS,CALVES,CHEST,FOREARM,GLUTES,HAMSTRINGS,HIPS,LATS,LOWER_BACK,OBLIQUES,QUADS,SHOULDERS,TRAPS,TRICEPS,ANKLE_WEIGHT,BAND,BARBELL,BATTLE_ROPE,BENCH,BIKE,BOSU_BALL,BOX,CABLE_MACHINE,DUMBBELL,EZ_BAR,FOAM_ROLLER,JUMP_ROPE,KETTLEBELL,MACHINE,MEDICINE_BALL,OTHER,PLATE,PULLUP_BAR,RINGS,ROPE,SANDBAG,SLED,SLIDING_DISC,SMITH_MACHINE,SQUAT_RACK,SWISS_BALL,TRX,WEIGHT_VEST
Weighted Plank with Knee-to-Elbow,PLANK,WEIGHTED_PLANK_WITH_KNEE_TO_ELBOW,FALSE,,,,,0,0,1,0,0,0,0,0,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Weighted Plank with Oblique Crunch,PLANK,WEIGHTED_PLANK_WITH_OBLIQUE_CRUNCH,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Weighted Plyometric Side Plank,PLANK,WEIGHTED_PLYOMETRIC_SIDE_PLANK,FALSE,,,,,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Rolling Side Plank,PLANK,WEIGHTED_ROLLING_SIDE_PLANK,FALSE,,,,,0,2,1,2,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Weighted Side Kick Plank,PLANK,WEIGHTED_SIDE_KICK_PLANK,FALSE,,,,,0,1,0,2,0,0,0,0,2,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Side Plank,PLANK,WEIGHTED_SIDE_PLANK,FALSE,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Side Plank and Row,PLANK,WEIGHTED_SIDE_PLANK_AND_ROW,FALSE,,,,,0,2,2,2,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Side Plank Lift,PLANK,WEIGHTED_SIDE_PLANK_LIFT,FALSE,,,,,2,2,2,2,0,0,0,0,2,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Side Plank with Elbow on Bosu® Balance Trainer,PLANK,WEIGHTED_SIDE_PLANK_WITH_ELBOW_ON_BOSU_BALL,FALSE,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Side Plank with Feet on Bench,PLANK,WEIGHTED_SIDE_PLANK_WITH_FEET_ON_BENCH,FALSE,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Side Plank with Knee Circle,PLANK,WEIGHTED_SIDE_PLANK_WITH_KNEE_CIRCLE,FALSE,,,,,0,2,0,2,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Side Plank with Knee Tuck,PLANK,WEIGHTED_SIDE_PLANK_WITH_KNEE_TUCK,FALSE,,,,,0,2,0,2,0,0,0,0,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Side Plank with Leg Lift,PLANK,WEIGHTED_SIDE_PLANK_WITH_LEG_LIFT,FALSE,,,,,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Side Plank with Reach Under,PLANK,WEIGHTED_SIDE_PLANK_WITH_REACH_UNDER,FALSE,,,,,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Single-leg Elevated-feet Plank,PLANK,WEIGHTED_SINGLE_LEG_ELEVATED_FEET_PLANK,FALSE,,,,,0,0,1,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Weighted Single-leg Flex and Extend,PLANK,WEIGHTED_SINGLE_LEG_FLEX_AND_EXTEND,FALSE,,,,,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Single-leg Side Plank,PLANK,WEIGHTED_SINGLE_LEG_SIDE_PLANK,FALSE,,,,,0,2,2,2,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Spiderman Plank,PLANK,WEIGHTED_SPIDERMAN_PLANK,FALSE,,,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Weighted Straight-arm Plank,PLANK,WEIGHTED_STRAIGHT_ARM_PLANK,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Weighted Straight-arm Plank with Shoulder Touch,PLANK,WEIGHTED_STRAIGHT_ARM_PLANK_WITH_SHOULDER_TOUCH,FALSE,,,,,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Weighted Swiss Ball Plank,PLANK,WEIGHTED_SWISS_BALL_PLANK,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Weighted Swiss Ball Plank Leg Lift,PLANK,WEIGHTED_SWISS_BALL_PLANK_LEG_LIFT,FALSE,,,,,0,0,1,0,0,0,0,0,2,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Weighted Swiss Ball Plank Leg Lift and Hold,PLANK,WEIGHTED_SWISS_BALL_PLANK_LEG_LIFT_AND_HOLD,FALSE,,,,,0,0,1,0,0,0,0,0,2,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Weighted Swiss Ball Plank with Feet on Bench,PLANK,WEIGHTED_SWISS_BALL_PLANK_WITH_FEET_ON_BENCH,FALSE,,,,,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Weighted Swiss Ball Prone Jackknife,PLANK,WEIGHTED_SWISS_BALL_PRONE_JACKKNIFE,FALSE,,,,,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Weighted Swiss Ball Side Plank,PLANK,WEIGHTED_SWISS_BALL_SIDE_PLANK,FALSE,,,,,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Weighted T-Stabilization,PLANK,WEIGHTED_T_STABILIZATION,FALSE,,,,,0,0,1,0,0,0,0,0,2,0,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Weighted Three-way Plank,PLANK,WEIGHTED_THREE_WAY_PLANK,FALSE,,,,,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Weighted Towel Plank and Knee-in,PLANK,WEIGHTED_TOWEL_PLANK_AND_KNEE_IN,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Weighted Turkish Get-up to Side Plank,PLANK,WEIGHTED_TURKISH_GET_UP_TO_SIDE_PLANK,FALSE,,,,,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Two-Point Plank,PLANK,WEIGHTED_TWO_POINT_PLANK,FALSE,,,,,0,0,1,0,0,0,0,0,2,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Weighted Wide-stance Plank with Diagonal Arm Lift,PLANK,WEIGHTED_WIDE_STANCE_PLANK_WITH_DIAGONAL_ARM_LIFT,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Weighted Wide-stance Plank with Diagonal Leg Lift,PLANK,WEIGHTED_WIDE_STANCE_PLANK_WITH_DIAGONAL_LEG_LIFT,FALSE,,,,,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Weighted Wide-stance Plank with Leg Lift,PLANK,WEIGHTED_WIDE_STANCE_PLANK_WITH_LEG_LIFT,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wide-stance Plank with Diagonal Arm Lift,PLANK,WIDE_STANCE_PLANK_WITH_DIAGONAL_ARM_LIFT,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wide-stance Plank with Diagonal Leg Lift,PLANK,WIDE_STANCE_PLANK_WITH_DIAGONAL_LEG_LIFT,FALSE,,,,,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wide-stance Plank with Leg Lift,PLANK,WIDE_STANCE_PLANK_WITH_LEG_LIFT,FALSE,,,,,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wide-stance Plank with Opposite Arm and Leg Lift,PLANK,WIDE_STANCE_PLANK_WITH_OPPOSITE_ARM_AND_LEG_LIFT,FALSE,,,,,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Alternating Jump Lunge,PLYO,ALTERNATING_JUMP_LUNGE,TRUE,,https://connect.garmin.com/modern/exercises/PLYO/ALTERNATING_JUMP_LUNGE,Advanced,The jump lunge helps increase explosive power in the lower body. This unilateral exercise also improves stability and balance throughout the body.,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbell Jump Squat,PLYO,BARBELL_JUMP_SQUAT,TRUE,,https://connect.garmin.com/modern/exercises/PLYO/BARBELL_JUMP_SQUAT,Advanced,"The barbell jump squat increases lower body explosiveness with a focus on the quads, hamstrings, glutes, and calves. This exercise also improves core stability.",0,0,0,0,0,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Body-weight Jump Squat,PLYO,BODY_WEIGHT_JUMP_SQUAT,TRUE,,https://connect.garmin.com/modern/exercises/PLYO/BODY_WEIGHT_JUMP_SQUAT,Intermediate,This exercise increases explosive lower-body power and strength throughout the legs while also improving core stability.,0,0,0,0,0,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Box Jump,PLYO,BOX_JUMP,FALSE,,,,,0,0,0,0,0,1,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Box Jump Overs,PLYO,BOX_JUMP_OVERS,FALSE,,,,,0,0,0,0,0,1,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Box Jump Overs Over the Box,PLYO,BOX_JUMP_OVERS_OVER_THE_BOX,FALSE,,,,,0,0,0,0,0,1,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cross Knee Strike,PLYO,CROSS_KNEE_STRIKE,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Depth Jump,PLYO,DEPTH_JUMP,FALSE,,,,,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumbbell Jump Squat,PLYO,DUMBBELL_JUMP_SQUAT,FALSE,,,,,0,0,0,0,0,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumbbell Split Jump,PLYO,DUMBBELL_SPLIT_JUMP,FALSE,,,,,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Front Knee Strike,PLYO,FRONT_KNEE_STRIKE,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High Box Jump,PLYO,HIGH_BOX_JUMP,FALSE,,,,,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isometric-explosive Body-weight Jump Squat,PLYO,ISOMETRIC_EXPLOSIVE_BODY_WEIGHT_JUMP_SQUAT,FALSE,,,,,0,0,0,0,0,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jump Squat,PLYO,JUMP_SQUAT,FALSE,,,,,0,0,0,0,0,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lateral Leap and Hop,PLYO,LATERAL_LEAP_AND_HOP,FALSE,,,,,0,2,0,2,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lateral Plyo Squats,PLYO,LATERAL_PLYO_SQUATS,FALSE,,,,,0,2,0,2,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lateral Slide,PLYO,LATERAL_SLIDE,FALSE,,,,,0,1,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medicine Ball Overhead Throws,PLYO,MEDICINE_BALL_OVERHEAD_THROWS,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Medicine Ball Side Throw,PLYO,MEDICINE_BALL_SIDE_THROW,FALSE,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Medicine Ball Slam,PLYO,MEDICINE_BALL_SLAM,TRUE,,https://connect.garmin.com/modern/exercises/PLYO/MEDICINE_BALL_SLAM,Beginner,"The medicine ball slam is a dynamic, compound exercise that develops power and strength throughout the body with an emphasis on the core.",0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Side-to-Side Medicine Ball Throws,PLYO,SIDE_TO_SIDE_MEDICINE_BALL_THROWS,FALSE,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Side-to-Side Shuffle Jump,PLYO,SIDE_TO_SIDE_SHUFFLE_JUMP,TRUE,,https://connect.garmin.com/modern/exercises/PLYO/SIDE_TO_SIDE_SHUFFLE_JUMP,Intermediate,"The side-to-side shuffle jump drill develops strength, power, and agility in the lower body. This drill also improves cardiovascular endurance, athletic coordination, and balance.",0,2,0,2,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Squat Jump Onto Box,PLYO,SQUAT_JUMP_ONTO_BOX,FALSE,,,,,0,0,0,0,0,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Squat Jumps In and Out,PLYO,SQUAT_JUMPS_IN_AND_OUT,FALSE,,,,,0,1,0,1,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Star Jump Squats,PLYO,STAR_JUMP_SQUATS,FALSE,,,,,0,0,0,2,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Alternating Jump Lunge,PLYO,WEIGHTED_ALTERNATING_JUMP_LUNGE,FALSE,,,,,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Cross Knee Strike,PLYO,WEIGHTED_CROSS_KNEE_STRIKE,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Depth Jump,PLYO,WEIGHTED_DEPTH_JUMP,FALSE,,,,,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Weighted Front Knee Strike,PLYO,WEIGHTED_FRONT_KNEE_STRIKE,FALSE,,,,,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Weighted High Box Jump,PLYO,WEIGHTED_HIGH_BOX_JUMP,FALSE,,,,,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Weighted Isometric-explosive Jump Squat,PLYO,WEIGHTED_ISOMETRIC_EXPLOSIVE_JUMP_SQUAT,FALSE,,,,,0,0,0,0,0,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Weighted Jump Squat,PLYO,WEIGHTED_JUMP_SQUAT,FALSE,,,,,0,0,0,0,0,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Weighted Lateral Leap and Hop,PLYO,WEIGHTED_LATERAL_LEAP_AND_HOP,FALSE,,,,,0,2,0,2,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Lateral Plyo Squats,PLYO,WEIGHTED_LATERAL_PLYO_SQUATS,FALSE,,,,,0,2,0,2,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Lateral Slide,PLYO,WEIGHTED_LATERAL_SLIDE,FALSE,,,,,0,1,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Side-to-Side Shuffle Jump,PLYO,WEIGHTED_SIDE_TO_SIDE_SHUFFLE_JUMP,FALSE,,,,,0,2,0,2,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Squat Jump Onto Box,PLYO,WEIGHTED_SQUAT_JUMP_ONTO_BOX,FALSE,,,,,0,0,0,0,0,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Squat Jumps In and Out,PLYO,WEIGHTED_SQUAT_JUMPS_IN_AND_OUT,FALSE,,,,,0,1,0,1,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-degree Lat Pull-down,PULL_UP,_30_DEGREE_LAT_PULLDOWN,FALSE,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Band-assisted Chin-up,PULL_UP,BAND_ASSISTED_CHIN_UP,FALSE,,,,,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Band-assisted Pull-up,PULL_UP,BAND_ASSISTED_PULL_UP,FALSE,,,,,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Banded Pull-ups (Progression),PULL_UP,BANDED_PULL_UPS,FALSE,,,,,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Burpee Pull-up,PULL_UP,BURPEE_PULL_UP,FALSE,,,,,0,0,1,0,2,1,1,2,1,2,1,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Chin-up,PULL_UP,CHIN_UP,TRUE,,https://connect.garmin.com/modern/exercises/PULL_UP/CHIN_UP,Beginner,The chin-up is a bodyweight exercise that trains the back and biceps. The exercise places more emphasis on the forearms and biceps vs. a traditional pull-up.,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Close-grip Chin-up,PULL_UP,CLOSE_GRIP_CHIN_UP,FALSE,,,,,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Close-grip Lat Pull-down,PULL_UP,CLOSE_GRIP_LAT_PULLDOWN,FALSE,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crossover Chin-up,PULL_UP,CROSSOVER_CHIN_UP,FALSE,,,,,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
EZ-Bar Pull-over,PULL_UP,EZ_BAR_PULLOVER,FALSE,,,,,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanging Hurdle,PULL_UP,HANGING_HURDLE,FALSE,,,,,0,0,1,0,0,0,0,2,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
